epoch,train_loss,val_loss,lr,no_improve_epochs
860,5.39445292512634e-05,6.245077656785725e-05,1.46484375e-06,8
861,5.375993032430415e-05,6.114912889643165e-05,1.46484375e-06,9
862,5.260744243666219e-05,6.121605861153512e-05,1.46484375e-06,10
863,5.213543454374303e-05,6.134192062745569e-05,1e-06,11
864,5.2340511198660046e-05,6.085828687218964e-05,1e-06,0
865,5.2040354148630286e-05,6.0881788954247895e-05,1e-06,1
866,5.218541385450711e-05,6.098958755273998e-05,1e-06,2
867,5.2263551424402976e-05,6.0840255798666476e-05,1e-06,0
868,5.263528889069372e-05,6.10363011901427e-05,1e-06,1
869,5.266411547684887e-05,6.080494517846091e-05,1e-06,0
870,5.298527306270747e-05,6.097659235138053e-05,1e-06,1
871,5.2673162826977205e-05,6.074436015524043e-05,1e-06,0
872,5.210683457335108e-05,6.076416974565291e-05,1e-06,1
873,5.384577487651162e-05,6.132956190185723e-05,1e-06,2
874,5.460744372006351e-05,6.122719162249268e-05,1e-06,3
875,5.2737286144595906e-05,6.150662682102848e-05,1e-06,4
876,5.2316411332261246e-05,6.117319043141833e-05,1e-06,5
877,5.302241273360172e-05,6.074413943224499e-05,1e-06,6
878,5.2394277796944756e-05,6.087600206683419e-05,1e-06,7
879,5.2564927500498015e-05,6.086844302899408e-05,1e-06,8
880,5.239267223563123e-05,6.069769636951605e-05,1e-06,0
881,5.208480358002513e-05,6.0747210000045015e-05,1e-06,1
882,5.2482638238871004e-05,6.136354465979821e-05,1e-06,2
883,5.3145854659912097e-05,6.0600018798595556e-05,1e-06,0
884,5.2089332560475064e-05,6.0930738413844665e-05,1e-06,1
885,5.1910764038135916e-05,6.092228130682997e-05,1e-06,2
886,5.3126301584901135e-05,6.205357078670204e-05,1e-06,3
887,5.2568364026228664e-05,6.1417840129252e-05,1e-06,4
888,5.3394908112143945e-05,6.125490608610562e-05,1e-06,5
889,5.2322458183577204e-05,6.069338843417427e-05,1e-06,6
890,5.378010412944908e-05,6.126465194711272e-05,1e-06,7
891,5.214931328130964e-05,6.0512671382184635e-05,1e-06,0
892,5.215769169808482e-05,6.0797044170612935e-05,1e-06,1
893,5.307198883504801e-05,6.0886542200933036e-05,1e-06,2
894,5.317099294188665e-05,6.076837939872348e-05,1e-06,3
895,5.259095390404885e-05,6.0437520005507395e-05,1e-06,0
896,5.2250408922797455e-05,6.111741276981775e-05,1e-06,1
897,5.188866938018085e-05,6.117034746466743e-05,1e-06,2
898,5.211947609495837e-05,6.082923812300578e-05,1e-06,3
899,5.2375290124473395e-05,6.0403632687666686e-05,1e-06,0
900,5.207200668640629e-05,6.055586536035662e-05,1e-06,1
901,5.321910111888428e-05,6.087656151976262e-05,1e-06,2
902,5.29735661984887e-05,6.134429560233912e-05,1e-06,3
903,5.2409803023086475e-05,6.045320907333007e-05,1e-06,4
904,5.1814021693038136e-05,6.039313188921369e-05,1e-06,0
905,5.169553060113685e-05,6.076304049429382e-05,1e-06,1
906,5.211267459041361e-05,6.0539397395587e-05,1e-06,2
907,5.196436829161636e-05,6.0488043288842164e-05,1e-06,3
908,5.334218076313846e-05,6.168832467778884e-05,1e-06,4
909,5.3122798211309906e-05,6.061652698008402e-05,1e-06,5
910,5.160758382771746e-05,6.0554820322522573e-05,1e-06,6
911,5.18333951428455e-05,6.044495614787593e-05,1e-06,7
912,5.203310714326411e-05,6.068547332915841e-05,1e-06,8
913,5.2505400617519626e-05,6.077236048440682e-05,1e-06,9
914,5.284392955218209e-05,6.039752298647727e-05,1e-06,10
915,5.293995612494958e-05,6.077074925769921e-05,1e-06,11
916,5.356597360635836e-05,6.200784574161844e-05,1e-06,12
917,5.3996139740775106e-05,6.285308722908667e-05,1e-06,13
918,5.2488718210952356e-05,6.105386665922197e-05,1e-06,14
919,5.237993733923455e-05,6.0619818839313666e-05,1e-06,15
920,5.2457892403860264e-05,6.039665964863161e-05,1e-06,16
921,5.196257689021877e-05,6.031435961517673e-05,1e-06,0
922,5.1531512629784025e-05,6.031829298080993e-05,1e-06,1
923,5.182764380151639e-05,6.033754868894903e-05,1e-06,2
924,5.14201057436973e-05,6.105654682642125e-05,1e-06,3
925,5.233972206042381e-05,6.157783496973934e-05,1e-06,4
926,5.282990029324234e-05,6.090621820931119e-05,1e-06,5
927,5.1607670532879034e-05,6.0523804080503396e-05,1e-06,6
928,5.1597314116709945e-05,6.0514386348131666e-05,1e-06,7
929,5.2099682003851434e-05,6.008620374586826e-05,1e-06,0
930,5.231555489141707e-05,6.077218785094374e-05,1e-06,1
931,5.175292153580813e-05,6.111643816097967e-05,1e-06,2
932,5.220330134155423e-05,6.0652181730347365e-05,1e-06,3
933,5.190549594165835e-05,6.0624511831974814e-05,1e-06,4
934,5.208443250618681e-05,6.092872229146451e-05,1e-06,5
935,5.23409721608914e-05,6.0066769833611033e-05,1e-06,0
936,5.151600513878899e-05,6.006124073110186e-05,1e-06,1
937,5.200753457756946e-05,6.0214860582163965e-05,1e-06,2
938,5.183549319554004e-05,6.0617389834760615e-05,1e-06,3
939,5.181120074363813e-05,6.0965271757140727e-05,1e-06,4
940,5.23305108496667e-05,6.008772851373578e-05,1e-06,5
941,5.1656210719860006e-05,5.999988519533872e-05,1e-06,0
942,5.374109832700924e-05,6.236523063307686e-05,1e-06,1
943,5.3402069928173056e-05,6.138193370475165e-05,1e-06,2
944,5.1833680117852055e-05,6.018645541416845e-05,1e-06,3
945,5.131626676302403e-05,5.9908413447828934e-05,1e-06,0
946,5.199336237637908e-05,6.000085124924226e-05,1e-06,1
947,5.154053648463256e-05,6.026129133829272e-05,1e-06,2
948,5.149004861474774e-05,6.103877205987374e-05,1e-06,3
949,5.328179395291954e-05,6.0184220131986876e-05,1e-06,4
950,5.190749334360589e-05,6.011234887637329e-05,1e-06,5
951,5.1930428829412754e-05,5.9916031773354916e-05,1e-06,6
952,5.147195921987683e-05,6.00025008452576e-05,1e-06,7
953,5.142015258267444e-05,5.9837335300017e-05,1e-06,0
954,5.141060501046013e-05,6.079348474941071e-05,1e-06,1
955,5.2271553007206727e-05,6.055193975385009e-05,1e-06,2
956,5.2631230573751964e-05,5.9740669257735135e-05,1e-06,0
957,5.138664664627868e-05,5.983821876043294e-05,1e-06,1
958,5.144034867043956e-05,5.97696487147914e-05,1e-06,2
959,5.169734580097914e-05,6.0150283104576374e-05,1e-06,3
960,5.175258714492278e-05,6.153608555337087e-05,1e-06,4
961,5.385119076587822e-05,6.048470521591298e-05,1e-06,5
962,5.308817640070629e-05,6.079461286390142e-05,1e-06,6
963,5.3223163680134654e-05,6.193990967062746e-05,1e-06,7
964,5.391117368465833e-05,5.9776654268262064e-05,1e-06,8
965,5.154140179305008e-05,5.964073085351629e-05,1e-06,0
966,5.108730753515071e-05,5.9804949444242084e-05,1e-06,1
967,5.1824054783840744e-05,5.9579953756383475e-05,1e-06,0
968,5.110153430602319e-05,5.985081602943865e-05,1e-06,1
969,5.265638098232254e-05,6.0050635283914744e-05,1e-06,2
970,5.2063339656645745e-05,5.972941266918497e-05,1e-06,3
971,5.229143880569609e-05,6.0362941468383724e-05,1e-06,4
972,5.313812334861723e-05,6.120502285966722e-05,1e-06,5
973,5.0811871157444934e-05,6.2152070142929e-05,1e-06,6
974,5.127524764247937e-05,6.236068628595604e-05,1e-06,7
975,5.392904874194452e-05,5.967664685613272e-05,1e-06,8
976,5.1800827653399516e-05,5.960207062116751e-05,1e-06,9
977,5.106928801978938e-05,5.9848526348105224e-05,1e-06,10
978,5.1810846343869343e-05,6.022984968012679e-05,1e-06,11
979,5.082599561016347e-05,6.0128302550310764e-05,1e-06,12
980,5.182378557340902e-05,6.0705709813646536e-05,1e-06,13
981,5.154890504854848e-05,5.9483206428012636e-05,1e-06,0
982,5.110430720378645e-05,5.95823028106679e-05,1e-06,1
983,5.0894655790519515e-05,5.985825603715966e-05,1e-06,2
984,5.175825496432177e-05,6.158384758236934e-05,1e-06,3
985,5.378790107594492e-05,5.92482788590587e-05,1e-06,0
986,5.234146904816347e-05,6.041332352424433e-05,1e-06,1
987,5.290308816559749e-05,6.369824467356011e-05,1e-06,2
988,5.233416732153273e-05,5.9542394524214615e-05,1e-06,3
989,5.0784008105135094e-05,5.957027491376721e-05,1e-06,4
990,5.1747388473207444e-05,5.92862149346729e-05,1e-06,5
991,5.087811806940105e-05,5.933590068707417e-05,1e-06,6
992,5.202357988309814e-05,6.046465864528727e-05,1e-06,7
993,5.21906422363827e-05,6.117633623148322e-05,1e-06,8
994,5.175766621808483e-05,6.07826553959967e-05,1e-06,9
995,5.130083627591375e-05,5.931412493964672e-05,1e-06,10
996,5.1682276534847915e-05,6.120774310147681e-05,1e-06,11
997,5.137788980391633e-05,6.022426316576457e-05,1e-06,12
998,5.189959210838424e-05,5.917097792007553e-05,1e-06,0
999,5.0952433184647816e-05,5.903682017560641e-05,1e-06,0
1000,5.134254327761786e-05,5.965733294033271e-05,1e-06,1
